nom_parfum,marque,nose,launch_year,rating_value,rating_count,main_accords,gender,longevity,sillage,price_feeling,top_notes,middle_notes,base_notes,url
Good Girl Glitter Collector,Carolina Herrera,Louise Turner,2017.0,4.01,157,"['vanilla', 'warm spicy', 'sweet', 'white floral', 'cacao', 'powdery', 'almond', 'coffee', 'tuberose', 'woody']",female,moderate,strong,ok,"['Almond', 'Coffee']","['Jasmine', 'Tuberose', 'Orris']","['Vanilla', 'Sandalwood', 'Cacao', 'Tonka Bean']",https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Glitter-Collector-45476.html
Good Girl Glorious Gold Collector Edition,Carolina Herrera,Louise Turner,2019.0,3.99,141,"['sweet', 'warm spicy', 'white floral', 'woody', 'vanilla', 'tuberose', 'amber', 'almond', 'powdery', 'citrus']",female,moderate,average,ok,"['Bergamot', 'Almond', 'Lemon', 'Coffee']","['Bulgarian Rose', 'Jasmine', 'Tuberose', 'Orange Blossom', 'Orris']","['Vanilla', 'Cinnamon', 'Amber', 'Praline', 'Cedar', 'Cacao', 'Tonka Bean', 'Sandalwood', 'Musk', 'Patchouli', 'Cashmere Wood']",https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Glorious-Gold-Collector-Edition-56981.html
Good Girl Gold Fantasy,Carolina Herrera,Louise Turner,2022.0,4.08,175,"['white floral', 'cacao', 'warm spicy', 'tuberose', 'sweet', 'vanilla', 'amber', 'almond']",female,moderate,average,ok,['Almond'],"['Tuberose', 'Jasmine Sambac']","['Cacao', 'Tonka Bean']",https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Gold-Fantasy-76675.html
Good Girl Hair Mist,Carolina Herrera,Louise Turner,2018.0,4.21,131,"['white floral', 'citrus', 'sweet', 'vanilla', 'warm spicy', 'woody', 'cacao', 'aromatic', 'almond', 'tuberose']",female,moderate,average,good value,"['Bergamot', 'Almond', 'Lemon', 'Coffee']","['Jasmine Sambac', 'Tuberose', 'Bulgarian Rose', 'Orange Blossom']","['Vanilla', 'Woody Notes', 'Praline', 'Tonka Bean', 'Sandalwood', 'Cacao Pod']",https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Hair-Mist-50764.html
Good Girl Légère,Carolina Herrera,Louise Turner,2018.0,4.15,"3,434","['sweet', 'white floral', 'lactonic', 'woody', 'citrus', 'amber', 'warm spicy']",female,long lasting,average,ok,"['Bergamot', 'Lemon', 'Ylang-Ylang', 'Mandarin Orange']","['Jasmine', 'Tuberose', 'Bulgarian Rose', 'Orange Blossom']","['Cinnamon', 'Amber', 'Praline', 'Cedar', 'Tonka Bean', 'Dulce de leche', 'Cashmirwood', 'Sandalwood', 'Musk', 'Patchouli']",https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Legere-48103.html
Good Girl Midnight,Carolina Herrera,Louise Turner,2022.0,3.92,108,"['white floral', 'vanilla', 'sweet', 'tuberose', 'almond', 'patchouli', 'animalic', 'citrus', 'warm spicy', 'soft spicy']",female,moderate,strong,ok,"['Almond', 'Pink Pepper']","['Tuberose', 'Orange Blossom']","['Vanilla', 'Patchouli', 'Tonka Bean']",https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Midnight-75526.html
Good Girl Ruby Sparkle Collector Edition,Carolina Herrera,Louise Turner,2021.0,4.09,11,"['warm spicy', 'woody', 'coffee', 'sweet', 'amber', 'vanilla', 'almond', 'cacao', 'musky', 'powdery']",female,,,,"['Bergamot', 'Almond', 'Lemon', 'Coffee']","['Bulgarian Rose', 'Jasmine Sambac', 'Tuberose', 'Orange Blossom', 'Orris']","['Vanilla', 'Cinnamon', 'Amber', 'Praline', 'Cedar', 'Cacao', 'Tonka Bean', 'Sandalwood', 'Musk', 'Patchouli', 'Cashmere Wood']",https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Ruby-Sparkle-Collector-Edition-70076.html
Good Girl Sparkling Ice,Carolina Herrera,,2024.0,3.7,131,"['white floral', 'almond', 'sweet', 'tuberose', 'cacao', 'nutty', 'warm spicy', 'fruity', 'vanilla', 'floral']",female,moderate,average,ok,['Almond'],"['Tuberose', 'Jasmine Sambac']","['Tonka Bean', 'Cocoa']",https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Sparkling-Ice-96597.html
Good Girl Superstars Collector Edition 2021,Carolina Herrera,Louise Turner,2021.0,4.09,79,"['white floral', 'sweet', 'tuberose', 'almond', 'powdery', 'iris', 'nutty', 'vanilla', 'citrus', 'floral']",female,long lasting,average,ok,"['Bergamot', 'Almond', 'Lemon', 'Coffee']","['Orris', 'Jasmine Sambac', 'Tuberose', 'Orange Blossom', 'Bulgarian Rose']","['Vanilla', 'Cinnamon', 'Amber', 'Praline', 'Cedar', 'Cacao', 'Tonka Bean', 'Musk', 'Sandalwood', 'Patchouli', 'Cashmere Wood']",https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Superstars-Collector-Edition-2021-70305.html
Good Girl Suprême,Carolina Herrera,Louise Turner,2020.0,4.22,"3,003","['white floral', 'vanilla', 'fruity', 'woody', 'aromatic', 'amber', 'tuberose', 'sweet', 'warm spicy', 'earthy']",female,moderate,average,ok,"['Egyptian Jasmine', 'Forest Fruits']","['Tuberose', 'Tonka Bean']",['Vetiver'],https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Supreme-61769.html
Good Girl Swarovski Collector,Carolina Herrera,Louise Turner,2017.0,3.48,27,"['warm spicy', 'white floral', 'vanilla', 'cacao', 'sweet', 'tuberose', 'almond', 'powdery', 'woody', 'coffee']",,eternal,intimate,,"['Almond', 'Coffee']","['Jasmine', 'Tuberose', 'Orris']","['Vanilla', 'Sandalwood', 'Cacao', 'Tonka Bean']",https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Swarovski-Collector-45477.html
Good Girl Velvet Fatale,Carolina Herrera,Louise Turner,2018.0,4.09,432,"['sweet', 'warm spicy', 'vanilla', 'white floral', 'woody', 'amber', 'powdery', 'cacao', 'citrus', 'almond']",female,moderate,average,ok,"['Bergamot', 'Almond', 'Lemon', 'Coffee']","['Orris', 'Bulgarian Rose', 'Jasmine', 'Tuberose', 'Orange Blossom']","['Vanilla', 'Cinnamon', 'Amber', 'Praline', 'Cedar', 'Cacao', 'Tonka Bean', 'Sandalwood', 'Musk', 'Cashmirwood', 'Patchouli']",https://www.fragrantica.com/perfume/Carolina-Herrera/Good-Girl-Velvet-Fatale-50143.html
Very Good Girl,Carolina Herrera,Louise Turner,2021.0,4.01,"5,940","['fruity', 'rose', 'fresh', 'vanilla', 'tropical', 'soft spicy', 'sweet', 'sour']",female,moderate,average,ok,"['Litchi', 'Red Currant']",['Rose'],"['Vanilla', 'Vetiver']",https://www.fragrantica.com/perfume/Carolina-Herrera/Very-Good-Girl-65560.html
Very Good Girl Elixir,Carolina Herrera,,2024.0,3.74,62,"['cherry', 'rose', 'almond', 'vanilla', 'tuberose', 'floral', 'white floral', 'sweet', 'nutty', 'fruity']",female,moderate,average,ok,"['Black Cherry', 'Bitter Almond']","['Rose', 'Tuberose']","['Vanilla', 'Cocoa']",https://www.fragrantica.com/perfume/Carolina-Herrera/Very-Good-Girl-Elixir-101155.html
Very Good Girl Glam,Carolina Herrera,Louise Turner,2022.0,3.91,"2,252","['sweet', 'almond', 'cherry', 'rose', 'nutty', 'vanilla', 'fruity', 'white floral', 'floral', 'aromatic']",female,moderate,average,ok,"['Bitter Almond', 'Sour Cherry']","['Rose', 'Lily']","['Bourbon Vanilla', 'Vetiver']",https://www.fragrantica.com/perfume/Carolina-Herrera/Very-Good-Girl-Glam-72698.html
Amazonian Rose,Carolina Herrera,Nicolas Bonneville,2024.0,3.75,52,"['amber', 'rose', 'tropical', 'warm spicy', 'fruity', 'sweet', 'fresh', 'balsamic', 'floral']",unisex,long lasting,average,way overpriced,['Guatemalan Cardamom'],"['Damask Rose', 'Passionfruit']",['Copal'],https://www.fragrantica.com/perfume/Carolina-Herrera/Amazonian-Rose-90036.html
Amber Desire,Carolina Herrera,Anne Flipo,2015.0,4.39,223,"['amber', 'sweet', 'vanilla', 'fruity', 'rose', 'powdery']",unisex,long lasting,average,overpriced,[],[],[],https://www.fragrantica.com/perfume/Carolina-Herrera/Amber-Desire-31057.html
Amethyst Haze,Carolina Herrera,Alex Lee,2021.0,4.17,228,"['warm spicy', 'lavender', 'aromatic', 'woody', 'coffee', 'vanilla', 'musky', 'balsamic', 'patchouli', 'soft spicy']",unisex,long lasting,average,overpriced,"['Cardamom', 'Pink Pepper']","['Lavender', 'Coffee']","['Patchouli', 'Cashmere Wood', 'Bourbon Vanilla']",https://www.fragrantica.com/perfume/Carolina-Herrera/Amethyst-Haze-67490.html
Bronze Tonka,Carolina Herrera,,2018.0,4.19,169,"['warm spicy', 'woody', 'metallic', 'powdery', 'leather', 'tobacco']",unisex,long lasting,strong,way overpriced,"['Oud', 'Cypriol', 'Coffee']",['Tonka Bean'],"['Sandalwood', 'Saffron']",https://www.fragrantica.com/perfume/Carolina-Herrera/Bronze-Tonka-50677.html
Burning Rose,Carolina Herrera,,2015.0,4.36,344,"['warm spicy', 'rose', 'cinnamon', 'patchouli', 'woody', 'floral']",unisex,long lasting,average,ok,[],[],[],https://www.fragrantica.com/perfume/Carolina-Herrera/Burning-Rose-31053.html
Carolina Herrera,Carolina Herrera,Carlos Benaïm,2016.0,4.13,31,"['white floral', 'tuberose', 'green', 'citrus', 'woody', 'fresh', 'animalic']",female,eternal,enormous,,"['Citruses', 'Green Notes']","['Jasmine', 'Tuberose']",['Woody Notes'],https://www.fragrantica.com/perfume/Carolina-Herrera/Carolina-Herrera-41888.html
Emerald Musk,Carolina Herrera,,2019.0,4.46,41,"['leather', 'powdery', 'musky', 'animalic', 'iris', 'amber', 'rose', 'soft spicy', 'vanilla', 'smoky']",unisex,long lasting,strong,ok,['Pink Pepper'],"['Rose', 'Orris', 'Leather']","['Amber', 'Vanilla Bean', 'Musk']",https://www.fragrantica.com/perfume/Carolina-Herrera/Emerald-Musk-55964.html
Gold Incense,Carolina Herrera,Pierre-Constantin Guéros,2017.0,4.0,206,"['amber', 'woody', 'balsamic', 'warm spicy', 'powdery', 'musky', 'vanilla', 'smoky', 'aromatic', 'cinnamon']",unisex,long lasting,average,way overpriced,"['Bergamot', 'Marigold', 'Cinnamon', 'Angelica']","['Atlas Cedar', 'Labdanum']","['Sandalwood', 'Madagascar Vanilla', 'Incense']",https://www.fragrantica.com/perfume/Carolina-Herrera/Gold-Incense-43642.html
Gold Myrrh Absolute,Carolina Herrera,Alex Lee,2021.0,4.37,275,"['warm spicy', 'sweet', 'amber', 'vanilla', 'cacao', 'balsamic', 'soft spicy', 'fresh spicy', 'powdery', 'aromatic']",unisex,long lasting,average,overpriced,"['Immortelle', 'Black Pepper']","['Licorice', 'Cacao Pod']","['Vanilla', 'Myrrh']",https://www.fragrantica.com/perfume/Carolina-Herrera/Gold-Myrrh-Absolute-65984.html
Herrera Tuberose,Carolina Herrera,Rodrigo Flores-Roux,2015.0,3.81,98,"['white floral', 'tuberose', 'vanilla', 'animalic', 'sweet', 'citrus']",unisex,moderate,strong,way overpriced,[],[],[],https://www.fragrantica.com/perfume/Carolina-Herrera/Herrera-Tuberose-31052.html
Iris Empire,Carolina Herrera,,2020.0,4.48,226,"['warm spicy', 'iris', 'powdery', 'violet', 'leather', 'amber', 'earthy', 'cinnamon', 'woody', 'chocolate']",unisex,long lasting,strong,overpriced,"['Davana', 'Cinnamon']","['Iris', 'Violet']","['Benzoin', 'Leather', 'Olibanum', 'Chocolate', 'Patchouli']",https://www.fragrantica.com/perfume/Carolina-Herrera/Iris-Empire-62790.html
Mystery Tobacco,Carolina Herrera,Quentin Bisch,2016.0,4.43,517,"['woody', 'tobacco', 'warm spicy', 'sweet', 'patchouli', 'aromatic', 'vanilla', 'earthy', 'fruity', 'amber']",male,long lasting,strong,overpriced,"['Osmanthus', 'Artemisia', 'Ginger', 'Citruses']","['Patchouli', 'Tobacco', 'Guaiac Wood', 'Vetiver']",['Tonka Bean'],https://www.fragrantica.com/perfume/Carolina-Herrera/Mystery-Tobacco-40373.html
Neroli Boheme,Carolina Herrera,,2015.0,4.29,114,"['citrus', 'white floral', 'fresh', 'fresh spicy', 'floral']",unisex,long lasting,average,way overpriced,[],[],[],https://www.fragrantica.com/perfume/Carolina-Herrera/Neroli-Boheme-31056.html
Nightfall Patchouli,Carolina Herrera,,2015.0,4.45,353,"['warm spicy', 'cinnamon', 'patchouli', 'amber', 'woody', 'balsamic', 'earthy']",unisex,long lasting,strong,overpriced,[],[],[],https://www.fragrantica.com/perfume/Carolina-Herrera/Nightfall-Patchouli-31054.html
Oud Couture,Carolina Herrera,Nathalie Feisthauer,2015.0,4.16,135,"['rose', 'oud', 'floral']",unisex,long lasting,strong,overpriced,[],[],[],https://www.fragrantica.com/perfume/Carolina-Herrera/Oud-Couture-31055.html
Platinum Leather,Carolina Herrera,Amandine Clerc-Marie,2018.0,4.2,96,"['musky', 'woody', 'leather', 'earthy', 'patchouli', 'powdery', 'white floral', 'animalic', 'vanilla', 'soft spicy']",unisex,long lasting,strong,overpriced,"['Cypriol Oil or Nagarmotha', 'Pink Pepper']","['Jasmine', 'Leather']","['Patchouli', 'Musk', 'Vanilla']",https://www.fragrantica.com/perfume/Carolina-Herrera/Platinum-Leather-50678.html
Saffron Lazuli,Carolina Herrera,,2020.0,4.34,237,"['leather', 'warm spicy', 'vanilla', 'woody', 'fruity', 'metallic', 'iris', 'powdery', 'rose', 'animalic']",unisex,long lasting,average,overpriced,"['Black Currant', 'Saffron', 'Tonka Bean']","['Rose', 'Iris']","['Vanilla', 'Guaiac Wood', 'Leather']",https://www.fragrantica.com/perfume/Carolina-Herrera/Saffron-Lazuli-59562.html
Sandal Ruby,Carolina Herrera,,2019.0,4.13,223,"['woody', 'warm spicy', 'fresh spicy', 'tuberose', 'cinnamon', 'white floral', 'patchouli', 'aromatic', 'powdery', 'balsamic']",unisex,long lasting,strong,overpriced,"['Cinnamon', 'Black Pepper']","['Tuberose', 'Geranium']","['Patchouli', 'Sandalwood', 'Atlas Cedar']",https://www.fragrantica.com/perfume/Carolina-Herrera/Sandal-Ruby-54971.html
Stallion Leather,Carolina Herrera,,2023.0,4.22,124,"['leather', 'amber', 'animalic', 'warm spicy', 'white floral', 'floral', 'woody', 'smoky', 'fruity', 'patchouli']",male,long lasting,strong,overpriced,"['Ginger', 'Leather']","['Jasmine', 'Osmanthus']","['Patchouli', 'Labdanum', 'Olibanum']",https://www.fragrantica.com/perfume/Carolina-Herrera/Stallion-Leather-79237.html
Stallion Leather Suede,Carolina Herrera,,2025.0,4.33,6,"['warm spicy', 'vanilla', 'leather', 'cinnamon', 'aromatic', 'animalic', 'sweet', 'musky', 'powdery', 'amber']",,,,,['Leather'],"['Cardamom', 'Cinnamon', 'Cloves']","['Vanilla', 'Musk', 'Tonka Bean']",https://www.fragrantica.com/perfume/Carolina-Herrera/Stallion-Leather-Suede-102671.html
True Oud,Carolina Herrera,Jordi Fernández,2022.0,4.3,88,"['warm spicy', 'oud', 'woody', 'amber', 'animalic', 'aromatic', 'musky', 'balsamic', 'metallic', 'powdery']",unisex,long lasting,average,way overpriced,"['Olive', 'Osmanthus', 'Saffron', 'Freesia']","['Thailand Oud', 'Myrrh', 'Jasmine']","['Akigalawood', 'Patchouli', 'Musk', 'Sandalwood']",https://www.fragrantica.com/perfume/Carolina-Herrera/True-Oud-72619.html
Bergamot Bloom,Carolina Herrera,,2017.0,4.24,74,"['citrus', 'aromatic', 'white floral', 'woody', 'warm spicy', 'amber', 'fresh spicy', 'earthy', 'musky', 'fresh']",unisex,moderate,average,overpriced,"['Bergamot', 'Lemon', 'Ginger']","['Jasmine', 'Pink Pepper']","['Patchouli', 'Ambroxan', 'Vetiver']",https://www.fragrantica.com/perfume/Carolina-Herrera/Bergamot-Bloom-45724.html
Blond Jasmine,Carolina Herrera,,2017.0,4.05,66,"['citrus', 'white floral', 'musky', 'aromatic', 'woody', 'fresh']",female,moderate,average,way overpriced,"['Jasmine', 'Citron', 'Mandarin Orange']","['Jasmine', 'Jasmine Sambac']","['White Musk', 'Vetiver']",https://www.fragrantica.com/perfume/Carolina-Herrera/Blond-Jasmine-45726.html
Orange Affair,Carolina Herrera,,2017.0,4.0,53,"['citrus', 'white floral', 'sweet', 'green', 'aromatic', 'fruity']",unisex,moderate,average,overpriced,"['Citron', 'Petitgrain', 'Mandarin Orange']","['Rhubarb', 'Almond', 'Orange Blossom']","['Musk', 'Tonka Bean']",https://www.fragrantica.com/perfume/Carolina-Herrera/Orange-Affair-45725.html
Rose Cruise,Carolina Herrera,,2017.0,4.17,72,"['rose', 'floral', 'woody', 'musky', 'fruity', 'fresh', 'powdery']",female,moderate,average,way overpriced,"['Rose', 'Black Currant']","['Peony', 'Bulgarian Rose']","['Woody Notes', 'White Musk']",https://www.fragrantica.com/perfume/Carolina-Herrera/Rose-Cruise-45723.html
Vetiver Paradise,Carolina Herrera,,2017.0,3.87,60,"['citrus', 'aromatic', 'woody', 'fresh spicy', 'earthy', 'warm spicy', 'green']",unisex,moderate,average,overpriced,"['Bergamot', 'Pink Pepper', 'Grapefruit']","['Cardamom', 'Neroli', 'Nutmeg']","['Woody Notes', 'Vetiver']",https://www.fragrantica.com/perfume/Carolina-Herrera/Vetiver-Paradise-45728.html
Virgin Mint,Carolina Herrera,,2017.0,4.13,138,"['aromatic', 'fresh spicy', 'green', 'citrus', 'musky', 'woody', 'powdery']",unisex,moderate,average,overpriced,"['Bergamot', 'Mandarin Orange']","['Vetiver', 'Geranium']","['White Musk', 'Mint']",https://www.fragrantica.com/perfume/Carolina-Herrera/Virgin-Mint-45727.html
Blossom Elixir,Carolina Herrera,,2017.0,5.0,3,"['white floral', 'honey', 'green', 'sweet', 'floral', 'citrus']",,,enormous,,['Green Notes'],"['Jasmine', 'Orange Blossom']",['Honey'],https://www.fragrantica.com/perfume/Carolina-Herrera/Blossom-Elixir-46060.html
Citrus Elixir,Carolina Herrera,,2017.0,4.67,3,"['citrus', 'fresh spicy']",,,,,[],[],[],https://www.fragrantica.com/perfume/Carolina-Herrera/Citrus-Elixir-46059.html
Pure Oil Of Musk,Carolina Herrera,,2015.0,4.69,16,"['musky', 'powdery']",,,intimate,,[],[],[],https://www.fragrantica.com/perfume/Carolina-Herrera/Pure-Oil-Of-Musk-31192.html
Pure Oil Of Oud,Carolina Herrera,,2015.0,4.72,18,"['oud', 'fresh spicy']",unisex,long lasting,strong,,[],[],[],https://www.fragrantica.com/perfume/Carolina-Herrera/Pure-Oil-Of-Oud-31195.html
Pure Oil Of Rose,Carolina Herrera,,2015.0,4.75,12,"['rose', 'floral']",,,average,,[],[],[],https://www.fragrantica.com/perfume/Carolina-Herrera/Pure-Oil-Of-Rose-31194.html
Pure Oil Of Royal Honey,Carolina Herrera,,2018.0,4.81,16,"['honey', 'sweet', 'floral']",,,,,[],[],[],https://www.fragrantica.com/perfume/Carolina-Herrera/Pure-Oil-Of-Royal-Honey-50679.html
Pure Oil of Sandalwood,Carolina Herrera,,2015.0,4.5,16,"['woody', 'powdery', 'warm spicy']",,very weak,intimate,,[],[],[],https://www.fragrantica.com/perfume/Carolina-Herrera/Pure-Oil-of-Sandalwood-31193.html
Herrera For Men,Carolina Herrera,Carlos Benaïm,1991.0,4.25,"1,880","['aromatic', 'fresh spicy', 'tobacco', 'warm spicy', 'citrus', 'woody', 'sweet', 'lavender', 'floral', 'amber']",male,moderate,average,ok,"['Rosemary', 'Lemon', 'Neroli', 'Lavender']","['Clover', 'Cloves', 'Geranium']","['Ambergris', 'Tobacco', 'Sandalwood']",https://www.fragrantica.com/perfume/Carolina-Herrera/Herrera-For-Men-289.html
Herrera for Men Refreshing Ginger,Carolina Herrera,,2002.0,4.03,34,"['warm spicy', 'tobacco', 'woody', 'aromatic', 'sweet', 'powdery']",,moderate,average,,"['Cardamom', 'Lavender', 'Clove', 'Ginger']","['Amber', 'Tobacco']","['Sandalwood', 'Musk', 'Virginia Cedar']",https://www.fragrantica.com/perfume/Carolina-Herrera/Herrera-for-Men-Refreshing-Ginger-9308.html
Herrera for Men Sensual Vetiver,Carolina Herrera,,2002.0,4.44,79,"['woody', 'tobacco', 'aromatic', 'earthy', 'warm spicy', 'sweet', 'lavender', 'amber', 'powdery']",,moderate,average,,[],[],[],https://www.fragrantica.com/perfume/Carolina-Herrera/Herrera-for-Men-Sensual-Vetiver-9307.html
Alegria de Vivir,Carolina Herrera,Alexandra Monet,2022.0,3.62,45,"['rose', 'floral', 'fresh', 'fruity', 'citrus', 'tropical', 'savory', 'woody']",female,moderate,intimate,way overpriced,"['Litchi', 'Mandarin Orange']","['Peony', 'Cedar', 'Rose']","['Rice', 'Steam Accord']",https://www.fragrantica.com/perfume/Carolina-Herrera/Alegria-de-Vivir-77692.html
Call Me Darling,Carolina Herrera,Sonia Constant,2022.0,4.17,75,"['white floral', 'sweet', 'vanilla', 'citrus', 'amber', 'soapy', 'aromatic', 'animalic']",female,moderate,average,way overpriced,['Cherry Milk'],['Orange Blossom'],['Tonka Bean'],https://www.fragrantica.com/perfume/Carolina-Herrera/Call-Me-Darling-77691.html
Fearless and Fabulous,Carolina Herrera,Fanny Bal,2022.0,3.21,29,"['white floral', 'fruity', 'sweet', 'woody', 'aquatic', 'musky', 'lactonic', 'soft spicy', 'fresh', 'patchouli']",female,,strong,way overpriced,"['Pink Pepper', 'Pear']",['Gardenia'],"['Patchouli', 'Cashmere Wood']",https://www.fragrantica.com/perfume/Carolina-Herrera/Fearless-and-Fabulous-77690.html
Lucky Charm,Carolina Herrera,Natalie Gracia-Cetto,2022.0,3.6,43,"['powdery', 'woody', 'vanilla', 'iris', 'citrus', 'fruity', 'sweet', 'white floral', 'warm spicy', 'balsamic']",female,eternal,intimate,way overpriced,"['Mirabelle', 'Mandarin Orange']","['Jasmine', 'Iris']","['Vanilla', 'Sandalwood']",https://www.fragrantica.com/perfume/Carolina-Herrera/Lucky-Charm-77689.html
Lunar Lover,Carolina Herrera,,2023.0,3.82,11,"['woody', 'green', 'fresh', 'ozonic', 'powdery']",,,,,['Red Tea'],['Hibiscus'],['Cedar'],https://www.fragrantica.com/perfume/Carolina-Herrera/Lunar-Lover-88141.html
Lunar Lover Limited Edition 2025,Carolina Herrera,,2024.0,3.67,3,"['green', 'floral', 'woody', 'fresh', 'ozonic', 'citrus', 'fresh spicy']",,,,,['Red Tea'],['Magnolia'],"['Cedarwood', 'Olibanum']",https://www.fragrantica.com/perfume/Carolina-Herrera/Lunar-Lover-Limited-Edition-2025-100903.html
Mad World,Carolina Herrera,Sonia Constant,2022.0,3.28,32,"['citrus', 'floral', 'aromatic', 'fresh spicy']",unisex,very weak,intimate,way overpriced,"['Bergamot', 'Lemon']","['Osmanthus', 'Lapsang Souchong Tea']","['Akigalawood', 'Ambrette (Musk Mallow)']",https://www.fragrantica.com/perfume/Carolina-Herrera/Mad-World-77688.html
Me First,Carolina Herrera,Caroline Dumur,2022.0,3.59,27,"['woody', 'fruity', 'warm spicy', 'tropical', 'rose', 'fresh', 'powdery', 'aromatic']",female,very weak,average,way overpriced,['Litchi'],"['Turkish Rose', 'Cardamom']","['Sandalwood', 'Cedar']",https://www.fragrantica.com/perfume/Carolina-Herrera/Me-First-77687.html
